"uf","municipios","esfera","status"
SP,Itaporanga,Municipal,Não iniciado
SP,Itapuí,Municipal,Não iniciado
SP,Itapura,Municipal,Não iniciado
SP,Itaquaquecetuba,Municipal,Não iniciado
SP,Itararé,Municipal,Não iniciado
SP,Itariri,Municipal,Não iniciado
SP,Itatiba,Municipal,Não iniciado
SP,Itatinga,Municipal,Não iniciado
SP,Itirapina,Municipal,Não iniciado
SP,Itirapuã,Municipal,Não iniciado
SP,Itobi,Municipal,Não iniciado
SP,Itu,Municipal,Não iniciado
SP,Itupeva,Municipal,Não iniciado
SP,Ituverava,Municipal,Não iniciado
SP,Jaborandi,Municipal,Não iniciado
SP,Jaboticabal,Municipal,Não iniciado
SP,Jacareí,Municipal,Não iniciado
SP,Jaci,Municipal,Não iniciado
SP,Jacupiranga,Municipal,Não iniciado
SP,Jaguariúna,Municipal,Não iniciado
SP,Jales,Municipal,Não iniciado
SP,Jambeiro,Municipal,Não iniciado
SP,Jandira,Municipal,Não iniciado
SP,Jardinópolis,Municipal,Não iniciado
SP,Jarinu,Municipal,Não iniciado
SP,Jaú,Municipal,Não iniciado
SP,Jeriquara,Municipal,Não iniciado
SP,Joanópolis,Municipal,Não iniciado
SP,João Ramalho,Municipal,Não iniciado
SP,José Bonifácio,Municipal,Não iniciado
SP,Júlio Mesquita,Municipal,Não iniciado
SP,Jumirim,Municipal,Não iniciado
SP,Jundiaí,Municipal,Não iniciado
SP,Junqueirópolis,Municipal,Não iniciado
SP,Juquiá,Municipal,Não iniciado
SP,Juquitiba,Municipal,Não iniciado
SP,Lagoinha,Municipal,Não iniciado
SP,Laranjal Paulista,Municipal,Não iniciado
SP,Lavínia,Municipal,Não iniciado
SP,Lavrinhas,Municipal,Não iniciado
SP,Leme,Municipal,Não iniciado
SP,Lençóis Paulista,Municipal,Não iniciado
SP,Limeira,Municipal,Não iniciado
SP,Lindóia,Municipal,Não iniciado
SP,Lins,Municipal,Não iniciado
SP,Lorena,Municipal,Não iniciado
SP,Lourdes,Municipal,Não iniciado
SP,Louveira,Municipal,Não iniciado
SP,Lucélia,Municipal,Não iniciado
SP,Lucianópolis,Municipal,Seleção das Escolas
SP,Luís Antônio,Municipal,Não iniciado
SP,Luiziânia,Municipal,Não iniciado
SP,Lupércio,Municipal,Não iniciado
SP,Lutécia,Municipal,Não iniciado
SP,Macatuba,Municipal,Não iniciado
SP,Macaubal,Municipal,Não iniciado
SP,Macedônia,Municipal,Não iniciado
SP,Magda,Municipal,Não iniciado
SP,Mairinque,Municipal,Não iniciado
SP,Mairiporã,Municipal,Não iniciado
SP,Manduri,Municipal,Não iniciado
SP,Marabá Paulista,Municipal,Não iniciado
SP,Maracaí,Municipal,Não iniciado
SP,Marapoama,Municipal,Não iniciado
SP,Mariápolis,Municipal,Não iniciado
SP,Marília,Municipal,Não iniciado
SP,Marinópolis,Municipal,Não iniciado
SP,Martinópolis,Municipal,Não iniciado
SP,Matão,Municipal,Não iniciado
SP,Mauá,Municipal,Não iniciado
SP,Mendonça,Municipal,Não iniciado
SP,Meridiano,Municipal,Não iniciado
SP,Mesópolis,Municipal,Não iniciado
SP,Miguelópolis,Municipal,Não iniciado
SP,Mineiros do Tietê,Municipal,Não iniciado
SP,Miracatu,Municipal,Não iniciado
SP,Mira Estrela,Municipal,Não iniciado
SP,Mirandópolis,Municipal,Não iniciado
SP,Mirante do Paranapanema,Municipal,Não iniciado
SP,Mirassol,Municipal,Não iniciado
SP,Mirassolândia,Municipal,Não iniciado
SP,Mococa,Municipal,Não iniciado
SP,Mogi das Cruzes,Municipal,Não iniciado
SP,Mogi Guaçu,Municipal,Não iniciado
SP,Mogi Mirim,Municipal,Não iniciado
SP,Mombuca,Municipal,Não iniciado
SP,Monções,Municipal,Não iniciado
SP,Mongaguá,Municipal,Não iniciado
SP,Monte Alegre do Sul,Municipal,Não iniciado
SP,Monte Alto,Municipal,Não iniciado
SP,Monte Aprazível,Municipal,Não iniciado
SP,Monte Azul Paulista,Municipal,Não iniciado
SP,Monte Castelo,Municipal,Não iniciado
SP,Monteiro Lobato,Municipal,Não iniciado
SP,Monte Mor,Municipal,Não iniciado
SP,Morro Agudo,Municipal,Não iniciado
SP,Morungaba,Municipal,Não iniciado
SP,Motuca,Municipal,Não iniciado
SP,Murutinga do Sul,Municipal,Não iniciado
SP,Nantes,Municipal,Não iniciado
SP,Narandiba,Municipal,Não iniciado
SP,Natividade da Serra,Municipal,Não iniciado
SP,Nazaré Paulista,Municipal,Não iniciado
SP,Neves Paulista,Municipal,Não iniciado
SP,Nhandeara,Municipal,Não iniciado
SP,Nipoã,Municipal,Não iniciado
SP,Nova Aliança,Municipal,Não iniciado
SP,Nova Campina,Municipal,Não iniciado
SP,Nova Canaã Paulista,Municipal,Não iniciado
SP,Nova Castilho,Municipal,Não iniciado
SP,Nova Europa,Municipal,Não iniciado
SP,Nova Granada,Municipal,Não iniciado
SP,Nova Guataporanga,Municipal,Não iniciado
SP,Nova Independência,Municipal,Não iniciado
SP,Novais,Municipal,Não iniciado
SP,Nova Luzitânia,Municipal,Não iniciado
SP,Nova Odessa,Municipal,Não iniciado
SP,Novo Horizonte,Municipal,Não iniciado
SP,Nuporanga,Municipal,Não iniciado
SP,Ocauçu,Municipal,Não iniciado
SP,Óleo,Municipal,Não iniciado
SP,Olímpia,Municipal,Não iniciado
SP,Onda Verde,Municipal,Não iniciado
SP,Oriente,Municipal,Não iniciado
SP,Orindiúva,Municipal,Não iniciado
SP,Orlândia,Municipal,Não iniciado
SP,Osasco,Municipal,Não iniciado
SP,Oscar Bressane,Municipal,Não iniciado
SP,Osvaldo Cruz,Municipal,Não iniciado
SP,Ourinhos,Municipal,Não iniciado
SP,Ouroeste,Municipal,Não iniciado
SP,Ouro Verde,Municipal,Não iniciado
SP,Pacaembu,Municipal,Não iniciado
SP,Palestina,Municipal,Não iniciado
SP,Palmares Paulista,Municipal,Não iniciado
SP,Palmeira d'Oeste,Municipal,Não iniciado
SP,Palmital,Municipal,Não iniciado
SP,Panorama,Municipal,Não iniciado
SP,Paraguaçu Paulista,Municipal,Não iniciado
SP,Paraibuna,Municipal,Não iniciado
SP,Paraíso,Municipal,Não iniciado
SP,Paranapanema,Municipal,Não iniciado
SP,Paranapuã,Municipal,Não iniciado
SP,Parapuã,Municipal,Não iniciado
SP,Pardinho,Municipal,Não iniciado
SP,Pariquera-Açu,Municipal,Não iniciado
SP,Parisi,Municipal,Não iniciado
SP,Patrocínio Paulista,Municipal,Não iniciado
SP,Paulicéia,Municipal,Não iniciado
SP,Paulínia,Municipal,Não iniciado
SP,Paulistânia,Municipal,Não iniciado
SP,Paulo de Faria,Municipal,Não iniciado
SP,Pederneiras,Municipal,Não iniciado
SP,Pedra Bela,Municipal,Não iniciado
SP,Pedranópolis,Municipal,Não iniciado
SP,Pedregulho,Municipal,Não iniciado
SP,Pedreira,Municipal,Não iniciado
SP,Pedrinhas Paulista,Municipal,Não iniciado
SP,Pedro de Toledo,Municipal,Não iniciado
SP,Penápolis,Municipal,Não iniciado
SP,Pereira Barreto,Municipal,Não iniciado
SP,Pereiras,Municipal,Não iniciado
SP,Peruíbe,Municipal,Não iniciado
SP,Piacatu,Municipal,Não iniciado
SP,Piedade,Municipal,Não iniciado
SP,Pilar do Sul,Municipal,Não iniciado
SP,Pindamonhangaba,Municipal,Não iniciado
SP,Pindorama,Municipal,Não iniciado
SP,Pinhalzinho,Municipal,Não iniciado
SP,Piquerobi,Municipal,Não iniciado
SP,Piquete,Municipal,Não iniciado
SP,Piracaia,Municipal,Não iniciado
SP,Piracicaba,Municipal,Não iniciado
SP,Piraju,Municipal,Não iniciado
SP,Pirajuí,Municipal,Não iniciado
SP,Pirangi,Municipal,Não iniciado
SP,Pirapora do Bom Jesus,Municipal,Não iniciado
SP,Pirapozinho,Municipal,Não iniciado
SP,Pirassununga,Municipal,Não iniciado
SP,Piratininga,Municipal,Não iniciado
SP,Pitangueiras,Municipal,Não iniciado
SP,Planalto,Municipal,Não iniciado
SP,Platina,Municipal,Não iniciado
SP,Poá,Municipal,Não iniciado
SP,Poloni,Municipal,Não iniciado
SP,Pompéia,Municipal,Não iniciado
SP,Pongaí,Municipal,Não iniciado
SP,Pontal,Municipal,Não iniciado
SP,Pontalinda,Municipal,Não iniciado
SP,Pontes Gestal,Municipal,Não iniciado
SP,Populina,Municipal,Não iniciado
SP,Porangaba,Municipal,Não iniciado
SP,Porto Feliz,Municipal,Não iniciado
SP,Porto Ferreira,Municipal,Não iniciado
SP,Potim,Municipal,Não iniciado
SP,Potirendaba,Municipal,Não iniciado
SP,Pracinha,Municipal,Não iniciado
SP,Pradópolis,Municipal,Não iniciado
SP,Praia Grande,Municipal,Não iniciado
SP,Pratânia,Municipal,Não iniciado
SP,Presidente Alves,Municipal,Não iniciado
SP,Presidente Bernardes,Municipal,Não iniciado
SP,Presidente Epitácio,Municipal,Não iniciado
SP,Presidente Prudente,Municipal,Não iniciado
SP,Presidente Venceslau,Municipal,Não iniciado
SP,Promissão,Municipal,Não iniciado
SP,Quadra,Municipal,Não iniciado
SP,Quatá,Municipal,Não iniciado
SP,Queiroz,Municipal,Não iniciado
SP,Queluz,Municipal,Não iniciado
SP,Quintana,Municipal,Não iniciado
SP,Rafard,Municipal,Não iniciado
SP,Rancharia,Municipal,Não iniciado
SP,Redenção da Serra,Municipal,Não iniciado
SP,Regente Feijó,Municipal,Não iniciado
SP,Reginópolis,Municipal,Não iniciado
SP,Registro,Municipal,Não iniciado
SP,Restinga,Municipal,Não iniciado
SP,Ribeira,Municipal,Não iniciado
SP,Ribeirão Bonito,Municipal,Não iniciado
SP,Ribeirão Branco,Municipal,Não iniciado
SP,Ribeirão Corrente,Municipal,Não iniciado
SP,Ribeirão dos Índios,Municipal,Não iniciado
SP,Ribeirão do Sul,Municipal,Não iniciado
SP,Ribeirão Grande,Municipal,Não iniciado
SP,Ribeirão Pires,Municipal,Não iniciado
SP,Ribeirão Preto,Municipal,Não iniciado
SP,Rifaina,Municipal,Não iniciado
SP,Rincão,Municipal,Não iniciado
SP,Rinópolis,Municipal,Não iniciado
SP,Rio Claro,Municipal,Não iniciado
SP,Rio das Pedras,Municipal,Não iniciado
SP,Rio Grande da Serra,Municipal,Não iniciado
SP,Riolândia,Municipal,Não iniciado
SP,Riversul,Municipal,Não iniciado
SP,Rosana,Municipal,Não iniciado
SP,Roseira,Municipal,Não iniciado
SP,Rubiácea,Municipal,Não iniciado
SP,Rubinéia,Municipal,Não iniciado
SP,Sabino,Municipal,Não iniciado
SP,Sagres,Municipal,Não iniciado
SP,Sales,Municipal,Não iniciado
SP,Sales Oliveira,Municipal,Não iniciado
SP,Salesópolis,Municipal,Não iniciado
SP,Salmourão,Municipal,Não iniciado
SP,Saltinho,Municipal,Não iniciado
SP,Salto,Municipal,Não iniciado
SP,Salto de Pirapora,Municipal,Não iniciado
SP,Salto Grande,Municipal,Não iniciado
SP,Sandovalina,Municipal,Não iniciado
SP,Santa Adélia,Municipal,Não iniciado
SP,Santa Albertina,Municipal,Não iniciado
SP,Santa Bárbara d'Oeste,Municipal,Não iniciado
SP,Santa Branca,Municipal,Não iniciado
SP,Santa Clara d'Oeste,Municipal,Não iniciado
SP,Santa Cruz da Conceição,Municipal,Não iniciado
SP,Santa Cruz da Esperança,Municipal,Não iniciado
SP,Santa Cruz das Palmeiras,Municipal,Não iniciado
SP,Santa Cruz do Rio Pardo,Municipal,Não iniciado
SP,Santa Ernestina,Municipal,Não iniciado
SP,Santa Fé do Sul,Municipal,Não iniciado
SP,Santa Gertrudes,Municipal,Não iniciado
SP,Santa Isabel,Municipal,Não iniciado
SP,Santa Lúcia,Municipal,Não iniciado
SP,Santa Maria da Serra,Municipal,Não iniciado
SP,Santa Mercedes,Municipal,Não iniciado
SP,Santana da Ponte Pensa,Municipal,Não iniciado
SP,Santana de Parnaíba,Municipal,Não iniciado
SP,Santa Rita d'Oeste,Municipal,Não iniciado
SP,Santa Rita do Passa Quatro,Municipal,Não iniciado
SP,Santa Rosa de Viterbo,Municipal,Não iniciado
SP,Santa Salete,Municipal,Não iniciado
SP,Santo Anastácio,Municipal,Não iniciado
SP,Santo André,Municipal,Não iniciado
SP,Santo Antônio da Alegria,Municipal,Não iniciado
SP,Santo Antônio de Posse,Municipal,Não iniciado
SP,Santo Antônio do Aracanguá,Municipal,Não iniciado
SP,Santo Antônio do Jardim,Municipal,Não iniciado
SP,Santo Antônio do Pinhal,Municipal,Não iniciado
SP,Santo Expedito,Municipal,Não iniciado
SP,Santópolis do Aguapeí,Municipal,Não iniciado
SP,Santos,Municipal,Não iniciado
SP,São Bento do Sapucaí,Municipal,Não iniciado
SP,São Bernardo do Campo,Municipal,Não iniciado
SP,São Caetano do Sul,Municipal,Não iniciado
SP,São Carlos,Municipal,Não iniciado
SP,São Francisco,Municipal,Não iniciado
SP,São João da Boa Vista,Municipal,Não iniciado
SP,São João das Duas Pontes,Municipal,Não iniciado
SP,São João de Iracema,Municipal,Não iniciado
SP,São João do Pau d'Alho,Municipal,Não iniciado
SP,São Joaquim da Barra,Municipal,Não iniciado
SP,São José da Bela Vista,Municipal,Não iniciado
SP,São José do Barreiro,Municipal,Não iniciado
SP,São José do Rio Pardo,Municipal,Não iniciado
SP,São José do Rio Preto,Municipal,Não iniciado
SP,São José dos Campos,Municipal,Não iniciado
SP,São Lourenço da Serra,Municipal,Não iniciado
SP,São Luís do Paraitinga,Municipal,Não iniciado
SP,São Manuel,Municipal,Não iniciado
SP,São Miguel Arcanjo,Municipal,Não iniciado
SP,São Paulo,Municipal,Não iniciado
SP,São Pedro,Municipal,Não iniciado
SP,São Pedro do Turvo,Municipal,Não iniciado
SP,São Roque,Municipal,Não iniciado
SP,São Sebastião,Municipal,Não iniciado
SP,São Sebastião da Grama,Municipal,Não iniciado
SP,São Simão,Municipal,Não iniciado
SP,São Vicente,Municipal,Não iniciado
SP,Sarapuí,Municipal,Não iniciado
SP,Sarutaiá,Municipal,Não iniciado
SP,Sebastianópolis do Sul,Municipal,Não iniciado
SP,Serra Azul,Municipal,Não iniciado
SP,Serrana,Municipal,Não iniciado
SP,Serra Negra,Municipal,Não iniciado
SP,Sertãozinho,Municipal,Não iniciado
SP,Sete Barras,Municipal,Não iniciado
SP,Severínia,Municipal,Não iniciado
SP,Silveiras,Municipal,Não iniciado
SP,Socorro,Municipal,Não iniciado
SP,Sorocaba,Municipal,Não iniciado
SP,Sud Mennucci,Municipal,Não iniciado
SP,Sumaré,Municipal,Não iniciado
SP,Suzanápolis,Municipal,Não iniciado
SP,Suzano,Municipal,Não iniciado
SP,Tabapuã,Municipal,Não iniciado
SP,Tabatinga,Municipal,Não iniciado
SP,Taboão da Serra,Municipal,Não iniciado
SP,Taciba,Municipal,Não iniciado
SP,Taguaí,Municipal,Não iniciado
SP,Taiaçu,Municipal,Não iniciado
SP,Taiúva,Municipal,Não iniciado
SP,Tambaú,Municipal,Não iniciado
SP,Tanabi,Municipal,Não iniciado
SP,Tapiraí,Municipal,Não iniciado
SP,Tapiratiba,Municipal,Não iniciado
SP,Taquaral,Municipal,Não iniciado
SP,Taquaritinga,Municipal,Não iniciado
SP,Taquarituba,Municipal,Não iniciado
SP,Taquarivaí,Municipal,Não iniciado
SP,Tarabai,Municipal,Não iniciado
SP,Tarumã,Municipal,Não iniciado
SP,Tatuí,Municipal,Não iniciado
SP,Taubaté,Municipal,Não iniciado
SP,Tejupá,Municipal,Não iniciado
SP,Teodoro Sampaio,Municipal,Não iniciado
SP,Terra Roxa,Municipal,Não iniciado
SP,Tietê,Municipal,Não iniciado
SP,Timburi,Municipal,Não iniciado
SP,Torre de Pedra,Municipal,Não iniciado
SP,Torrinha,Municipal,Não iniciado
SP,Trabiju,Municipal,Não iniciado
SP,Tremembé,Municipal,Não iniciado
SP,Três Fronteiras,Municipal,Não iniciado
SP,Tuiuti,Municipal,Não iniciado
SP,Tupã,Municipal,Não iniciado
SP,Tupi Paulista,Municipal,Não iniciado
SP,Turiúba,Municipal,Não iniciado
SP,Turmalina,Municipal,Não iniciado
SP,Ubarana,Municipal,Não iniciado
SP,Ubatuba,Municipal,Não iniciado
SP,Ubirajara,Municipal,Não iniciado
SP,Uchoa,Municipal,Não iniciado
SP,União Paulista,Municipal,Não iniciado
SP,Urânia,Municipal,Não iniciado
SP,Uru,Municipal,Não iniciado
SP,Urupês,Municipal,Não iniciado
SP,Valentim Gentil,Municipal,Não iniciado
SP,Valinhos,Municipal,Não iniciado
SP,Valparaíso,Municipal,Não iniciado
SP,Vargem,Municipal,Não iniciado
SP,Vargem Grande do Sul,Municipal,Não iniciado
SP,Vargem Grande Paulista,Municipal,Não iniciado
SP,Várzea Paulista,Municipal,Não iniciado
SP,Vera Cruz,Municipal,Não iniciado
SP,Vinhedo,Municipal,Não iniciado
SP,Viradouro,Municipal,Não iniciado
SP,Vista Alegre do Alto,Municipal,Não iniciado
SP,Vitória Brasil,Municipal,Não iniciado
SP,Votorantim,Municipal,Não iniciado
SP,Votuporanga,Municipal,Não iniciado
SP,Zacarias,Municipal,Não iniciado
TO,-,Estatual,Não iniciado
TO,Abreulândia,Municipal,Não iniciado
TO,Aguiarnópolis,Municipal,Não iniciado
TO,Aliança do Tocantins,Municipal,Não iniciado
TO,Almas,Municipal,Não iniciado
TO,Alvorada,Municipal,Não iniciado
TO,Ananás,Municipal,Não iniciado
TO,Angico,Municipal,Não iniciado
TO,Aparecida do Rio Negro,Municipal,Não iniciado
TO,Aragominas,Municipal,Não iniciado
TO,Araguacema,Municipal,Não iniciado
TO,Araguaçu,Municipal,Não iniciado
TO,Araguaína,Municipal,Não iniciado
TO,Araguanã,Municipal,Não iniciado
TO,Araguatins,Municipal,Não iniciado
TO,Arapoema,Municipal,Não iniciado
TO,Arraias,Municipal,Não iniciado
TO,Augustinópolis,Municipal,Não iniciado
TO,Aurora do Tocantins,Municipal,Não iniciado
TO,Axixá do Tocantins,Municipal,Não iniciado
TO,Babaçulândia,Municipal,Não iniciado
TO,Bandeirantes do Tocantins,Municipal,Não iniciado
TO,Barra do Ouro,Municipal,Não iniciado
TO,Barrolândia,Municipal,Não iniciado
TO,Bernardo Sayão,Municipal,Não iniciado
TO,Bom Jesus do Tocantins,Municipal,Não iniciado
TO,Brasilândia do Tocantins,Municipal,Não iniciado
TO,Brejinho de Nazaré,Municipal,Não iniciado
TO,Buriti do Tocantins,Municipal,Não iniciado
TO,Cachoeirinha,Municipal,Não iniciado
TO,Campos Lindos,Municipal,Não iniciado
TO,Cariri do Tocantins,Municipal,Não iniciado
TO,Carmolândia,Municipal,Não iniciado
TO,Carrasco Bonito,Municipal,Não iniciado
TO,Caseara,Municipal,Não iniciado
TO,Centenário,Municipal,Não iniciado
TO,Chapada da Natividade,Municipal,Não iniciado
TO,Chapada de Areia,Municipal,Não iniciado
TO,Colinas do Tocantins,Municipal,Não iniciado
TO,Colméia,Municipal,Não iniciado
TO,Combinado,Municipal,Não iniciado
TO,Conceição do Tocantins,Municipal,Não iniciado
TO,Couto Magalhães,Municipal,Não iniciado
TO,Cristalândia,Municipal,Não iniciado
TO,Crixás do Tocantins,Municipal,Não iniciado
TO,Darcinópolis,Municipal,Não iniciado
TO,Dianópolis,Municipal,Não iniciado
TO,Divinópolis do Tocantins,Municipal,Não iniciado
TO,Dois Irmãos do Tocantins,Municipal,Não iniciado
TO,Dueré,Municipal,Não iniciado
TO,Esperantina,Municipal,Não iniciado
TO,Fátima,Municipal,Não iniciado
TO,Figueirópolis,Municipal,Não iniciado
TO,Filadélfia,Municipal,Não iniciado
TO,Formoso do Araguaia,Municipal,Não iniciado
TO,Fortaleza do Tabocão,Municipal,Não iniciado
TO,Goianorte,Municipal,Não iniciado
TO,Goiatins,Municipal,Não iniciado
TO,Guaraí,Municipal,Não iniciado
TO,Gurupi,Municipal,Não iniciado
TO,Ipueiras,Municipal,Não iniciado
TO,Itacajá,Municipal,Não iniciado
TO,Itaguatins,Municipal,Não iniciado
TO,Itapiratins,Municipal,Não iniciado
TO,Itaporã do Tocantins,Municipal,Não iniciado
TO,Jaú do Tocantins,Municipal,Não iniciado
TO,Juarina,Municipal,Não iniciado
TO,Lagoa da Confusão,Municipal,Não iniciado
TO,Lagoa do Tocantins,Municipal,Não iniciado
TO,Lajeado,Municipal,Não iniciado
TO,Lavandeira,Municipal,Não iniciado
TO,Lizarda,Municipal,Não iniciado
TO,Luzinópolis,Municipal,Não iniciado
TO,Marianópolis do Tocantins,Municipal,Não iniciado
TO,Mateiros,Municipal,Não iniciado
TO,Maurilândia do Tocantins,Municipal,Não iniciado
TO,Miracema do Tocantins,Municipal,Não iniciado
TO,Miranorte,Municipal,Não iniciado
TO,Monte do Carmo,Municipal,Não iniciado
TO,Monte Santo do Tocantins,Municipal,Não iniciado
TO,Muricilândia,Municipal,Não iniciado
TO,Natividade,Municipal,Não iniciado
TO,Nazaré,Municipal,Não iniciado
TO,Nova Olinda,Municipal,Não iniciado
TO,Nova Rosalândia,Municipal,Não iniciado
TO,Novo Acordo,Municipal,Não iniciado
TO,Novo Alegre,Municipal,Não iniciado
TO,Novo Jardim,Municipal,Não iniciado
TO,Oliveira de Fátima,Municipal,Não iniciado
TO,Palmas,Municipal,Não iniciado
TO,Palmeirante,Municipal,Não iniciado
TO,Palmeiras do Tocantins,Municipal,Não iniciado
TO,Palmeirópolis,Municipal,Não iniciado
TO,Paraíso do Tocantins,Municipal,Não iniciado
TO,Paranã,Municipal,Não iniciado
TO,Pau D'Arco,Municipal,Não iniciado
TO,Pedro Afonso,Municipal,Não iniciado
TO,Peixe,Municipal,Não iniciado
TO,Pequizeiro,Municipal,Não iniciado
TO,Pindorama do Tocantins,Municipal,Não iniciado
TO,Piraquê,Municipal,Não iniciado
TO,Pium,Municipal,Não iniciado
TO,Ponte Alta do Bom Jesus,Municipal,Não iniciado
TO,Ponte Alta do Tocantins,Municipal,Não iniciado
